plot	X	Y	Mitigada2	Mitigada3	Mitigada4	Water2	Water3	Water4
252162	355859	4661804	157.98	156.15	179.06	0.0677	0.1166	0.0205
252168	361925	4661799	193.81	253.12	294.62	0.4159	0.1916	0.0904
252171	365896	4661845	98	134.1	146.45	0.5124	0.5371	0.3563
252174	370920	4661870	151.79	146.69	166.87	0.1949	0.2187	0.1208
252175	371947	4661787	137.71	114.92	135.71	0.38	0.3779	0.2386
252181	351816	4660817	220.68	260.5	275.12	0.0818	0.05	0.0446
252188	359941	4660843	48.11	54.45	60.36	0.3476	0.2205	0.1104
252192	367860	4660775	127.59	141.54	163.88	0.3681	0.334	0.2254
252194	371913	4660806	195.03	237.15	277.34	0.571	0.3504	0.2051
252197	348892	4659792	64.62	64.87	82.57	0.2366	0.2225	0.04
252198	349878	4659779	81.05	87.49	77.44	0.0539	0.0333	0.0961
252204	362900	4659842	20.62	59.59	73.07	0.8122	0.6425	0.5166
252205	363906	4659796	41.39	42.14	68.89	0.7345	0.7296	0.6347
252206	364934	4659793	125.29	126.16	128.02	0.181	0.1789	0.2019
252207	365911	4659845	102.83	93.34	102.81	0.0427	0.115	0.0717
252209	368899	4659786	89.14	77.9	82.16	0.1585	0.1858	0.267
252212	372874	4659829	136.35	113.06	139.62	0.2806	0.1835	0.0938
252214	348858	4658815	90.78	76.23	85.1	0.0306	0.0735	0.127
252216	351886	4658828	42.89	49.36	56.93	0.3918	0.2304	0.2456
252217	352912	4658843	34.18	32.69	34.96	0.4569	0.5386	0.4938
252219	354893	4658815	20.1	26.17	28.95	0.3623	0.1352	0.1707
252221	356840	4658817	260.77	326.44	341.37	0.2601	0.18	0.0613
252223	363905	4658796	118.02	89.2	104.43	0.1573	0.3141	0.3527
252224	364909	4658795	58.23	64.8	79.4	0.2795	0.2504	0.0598
252226	367911	4658770	79.75	78.13	77.67	0.2433	0.2743	0.2998
252227	369866	4658818	30.2	33.89	37.06	0.3249	0.1372	0.1803
252228	370878	4658806	73.52	106.02	98.19	0.3368	0.0362	0.097
252231	347889	4657803	107.65	164.42	186.18	0.4734	0.2572	0.2428
252234	350923	4657820	33.14	36.64	37.54	0.0398	0.0353	0.0116
252235	351886	4657776	101.27	84.35	90.79	0.0285	0.0223	0.1089
252240	360898	4657776	97.98	110.19	141.08	0.3873	0.2016	0.0591
252241	361881	4657803	42.28	59.29	54.03	0.5978	0.5389	0.5481
252244	365910	4657838	21.21	19.77	15.97	0.0893	0.1886	0.3872
252247	370888	4657834	66.12	66.8	63.73	0.1196	0.0957	0.1209
252250	346863	4656790	43.15	55.96	71.95	0.3725	0.0232	0.0077
252251	348889	4656764	99.08	109.68	125.19	0.2098	0.1227	0.0772
252254	352906	4656796	154.62	96.82	189.5	0.1139	0.3418	0.09
252256	359871	4656731	70.92	103.04	109.75	0.5668	0.3363	0.2677
252257	360884	4656794	23.65	44.59	37.6	0.706	0.4091	0.5695
252260	363878	4656824	50.31	64.03	67.68	0.4328	0.1357	0.2096
252263	368888	4656761	85.5	89.11	94.83	0.1116	0.0938	0.0402
252264	369906	4656796	18.93	23.03	20.88	0.3152	0.105	0.1924
252268	347908	4655803	22.42	33.51	43.53	0.593	0.3952	0.3236
252269	350875	4655769	94.2	120.66	127.88	0.2975	0.0726	0.1071
252271	352860	4655743	84.34	173.98	196.45	0.6582	0.2391	0.3243
252273	357942	4655770	12.64	46.82	69.69	0.8365	0.4846	0.5494
252274	360911	4655788	95.88	111.08	118.22	0.21	0.127	0.0803
252278	364904	4655778	65.21	63.93	61.43	0.0751	0.0466	0.1379
252282	368932	4655766	52.49	52.63	51.12	0.0375	0.0118	0.0318
252284	371853	4655789	117.55	101.37	126.4	0.0951	0.1807	0.0103
252289	348903	4654792	106.06	84.2	105.37	0.089	0.013	0.1157
252293	352829	4654784	30.65	32.14	37.01	0.1748	0.2693	0.09
252297	360860	4654737	25.26	36.27	47.02	0.5929	0.3624	0.2527
252298	362863	4654819	30.32	37.64	40.1	0.3337	0.0868	0.0661
252299	363850	4654819	44.82	51.92	58.57	0.3486	0.1539	0.1372
252303	369910	4654840	92.62	93.71	105.42	0.1642	0.1228	0.0728
252304	370893	4654802	25.37	28.78	23.76	0.308	0.0937	0.3785
252305	373861	4654777	97.13	87.2	75.29	0.4132	0.407	0.3806
252310	351898	4653815	176.87	155.51	136.31	0.144	0.0964	0.3106
252311	356920	4653802	25.12	28.19	55.73	0.7503	0.6242	0.5573
252314	364884	4653813	35.16	34.76	33.8	0.1699	0.144	0.2018
252318	371900	4653767	154.9	130.53	128.15	0.149	0.1019	0.1843
252319	373910	4653791	104.68	105.34	97.37	0.2294	0.0887	0.127
252320	350877	4652743	53.02	50.54	51.76	0.2184	0.0873	0.2895
252326	362910	4652792	62.98	81.73	121.94	0.5305	0.1835	0.1069
252327	365861	4652803	50.5	49.75	46.13	0.0511	0.1564	0.1267
252328	366895	4652803	26.74	25.33	20.78	0.0914	0.0753	0.3281
252332	373850	4652794	139.11	133.02	105.03	0.0438	0.0451	0.1966
252333	349881	4651815	34.52	63.24	77.19	0.6119	0.3819	0.2397
252334	350855	4651815	31.39	29.77	32.24	0.223	0.2411	0.2523
252335	351911	4651833	121.76	114.2	104.08	0.1031	0.0131	0.3404
252337	355866	4651819	138.39	150.77	196.61	0.283	0.0372	0.0491
252339	358936	4651811	46.12	78.71	81.15	0.5941	0.1918	0.2412
252343	367845	4651792	15.56	15.56	16.99	0.1735	0.2429	0.1232
252347	373827	4651821	109.17	101.77	108.19	0.0775	0.1125	0.0397
252349	381875	4668775	297.68	145.07	245.78	0.4442	0.7208	0.5339
252354	391947	4668800	400.67	329.68	477.18	0.4999	0.524	0.3472
252355	393872	4668839	27.72	62.92	103.09	0.8429	0.6398	0.5634
252361	388856	4667804	233.76	182.03	212.19	0.4642	0.3608	0.3232
252366	377937	4666871	81.62	106.67	122.62	0.6673	0.5559	0.4595
252367	379868	4666838	378.44	327.32	376.16	0.3214	0.265	0.1748
252369	382917	4666782	202.65	154.87	169.6	0.2621	0.2517	0.0621
252373	391886	4666810	65.44	63.23	55.71	0.559	0.407	0.5735
252378	379914	4665758	79.8	85.33	92.55	0.5642	0.3436	0.3367
252379	380949	4665753	333.89	250.27	442.04	0.6406	0.4615	0.3351
252383	390906	4665810	66.82	87.97	108.79	0.7468	0.4738	0.5163
252384	391954	4665776	140.87	127.93	128.4	0.4205	0.3572	0.4027
252391	382954	4664781	50.01	63.38	76.54	0.6851	0.4117	0.4176
252398	375905	4663798	111.82	45.72	58.26	0.6083	0.7238	0.6892
252399	377876	4663746	155	151.39	176.35	0.5426	0.3337	0.1511
252407	386920	4663728	213.25	272.41	342.88	0.605	0.3677	0.1841
252413	375857	4662881	325.47	141.24	121.88	0.094	0.4143	0.6288
252415	377925	4662682	150.27	180.34	191.93	0.6452	0.4496	0.5007
252416	379855	4662784	331.59	258.91	321.73	0.297	0.3609	0.2597
252417	380876	4662742	380.34	268.34	317.3	0.4413	0.4339	0.5155
252422	392886	4662821	164.83	127.4	173.44	0.4818	0.4789	0.385
252424	376902	4661753	76.92	57.63	65.06	0.3826	0.3824	0.3829
252425	377910	4661756	220.87	199.57	225.12	0.3871	0.4514	0.2811
252427	380846	4661784	62.51	57.1	58.8	0.3963	0.4275	0.4137
252430	384930	4661765	442.72	500.84	634.19	0.6386	0.4749	0.4076
252432	389900	4661782	50.71	41.69	64.7	0.6351	0.4569	0.4922
252433	390898	4661792	175.91	154.95	210.63	0.3993	0.3439	0.128
252434	391894	4661801	277.25	152.33	266.11	0.2728	0.5104	0.2998
252435	392927	4661819	122.31	190.11	259.36	0.671	0.2098	0.2247
252440	380886	4660704	210.06	175.43	184.65	0.4866	0.3686	0.4528
252442	383008	4660681	290.14	256.2	284.85	0.4475	0.2174	0.2756
252445	385826	4660713	56.35	32.74	35.81	0.5243	0.639	0.6733
252446	387872	4660818	195.38	197.92	201.19	0.3555	0.1366	0.165
252450	393861	4660782	102.82	108.6	168.61	0.5525	0.3663	0.2615
252451	374880	4659748	107.84	116.66	128.03	0.5701	0.353	0.4175
252454	380830	4659768	56.86	77.75	114.19	0.728	0.5537	0.36
252456	382992	4659746	151.53	148.61	141.36	0.408	0.3369	0.3265
252461	388926	4659736	137.39	135.85	170.66	0.4358	0.297	0.1171
252465	375851	4658766	192.53	157.45	190.49	0.2161	0.3016	0.0707
252470	384897	4658826	143.22	132.76	132.67	0.2624	0.2476	0.2262
252471	385894	4658824	188.78	158.14	185.15	0.3783	0.3727	0.2298
252472	386928	4658782	70.11	121.99	129.08	0.7168	0.5026	0.4361
252476	390939	4658772	136.73	79.73	105.85	0.0242	0.1253	0.1939
252477	374849	4657714	44.09	46.22	67.78	0.6021	0.4705	0.2204
252482	379886	4657764	75.8	120.03	127.15	0.6795	0.2877	0.3705
252484	381890	4657746	37.61	38.8	56.33	0.6079	0.4612	0.1868
252490	388841	4657805	50.42	55.92	71.1	0.4815	0.3284	0.0556
252492	374864	4656766	65.43	61.31	68.51	0.3536	0.2653	0.1853
252496	381922	4656831	169.82	166.74	173.81	0.3366	0.0923	0.1035
252500	386846	4656830	159.34	121.21	125.44	0.0728	0.044	0.102
252501	387889	4656797	221.36	265.97	322.57	0.5524	0.335	0.2091
252502	389865	4656799	154.43	126.69	166.9	0.3514	0.2161	0.2207
252504	375896	4655811	54.06	52	45.39	0.3701	0.1954	0.2307
252506	377874	4655779	90.14	75.74	75.9	0.195	0.1923	0.0878
252508	379889	4655788	57.37	52.1	52.56	0.4797	0.3253	0.3437
252510	383889	4655725	128.67	168.47	149.88	0.5315	0.1759	0.2437
252513	388908	4655698	94.11	94.4	128.45	0.5324	0.2489	0.0874
252514	389914	4655802	123.05	104.34	126.4	0.209	0.0878	0.0508
252519	379895	4654761	12.07	12.2	10.63	0.415	0.1902	0.2715
252522	382893	4654728	112.52	149.06	138.43	0.5091	0.1798	0.204
252523	383921	4654794	83.04	88.2	115.49	0.5424	0.3562	0.1361
252526	387903	4654737	161.51	168.56	192.38	0.4644	0.1904	0.2069
252527	388862	4654748	127.27	94.74	131.88	0.2479	0.168	0.0654
252530	375870	4653741	46.01	57.81	49.51	0.4926	0.1699	0.2335
252534	383868	4653734	136.92	133.76	135.82	0.4347	0.1889	0.2616
252535	384913	4653806	33.16	32.34	35.66	0.3722	0.1944	0.1932
252540	390900	4653791	207.52	182.79	203.86	0.3848	0.2765	0.2679
252543	383878	4652732	9.06	9.32	9.14	0.4964	0.4093	0.3062
252546	386865	4652755	20.91	24.55	40.21	0.631	0.3216	0.1051
252549	383890	4651760	98.97	76.53	104.26	0.4328	0.3081	0.1461
252551	386895	4651778	14.98	8.05	12.39	0.2617	0.4356	0.1553
252558	313930	4651767	18.72	18.67	21.78	0.2447	0.3573	0.0296
252564	314895	4649734	49.49	88.95	74.75	0.1264	0.1397	0.0177
252569	317898	4648788	6.24	32.08	27.54	0.6855	0.1733	0.0728
252570	299857	4647846	58.93	74.34	62.76	0.3454	0.315	0.0798
252571	301929	4647431	119.9	163.52	118.02	0.5242	0.1677	0.3666
252575	313881	4647854	13.15	19.87	22.47	0.2675	0.1952	0.1651
252576	298769	4646766	9.78	25.37	22.54	0.6913	0.2891	0.1517
252578	298898	4645902	22.73	25.2	23.76	0.4823	0.4721	0.2321
252584	317920	4645829	11.75	15.63	13.6	0.0284	0.057	0.024
252585	299901	4644801	57	111.78	91.36	0.4422	0.2851	0.0576
252586	304885	4644704	109.1	127.59	115.05	0.2162	0.147	0.027
252587	305868	4644727	66.3	87.52	90.81	0.3328	0.3664	0.0116
252588	302903	4643804	38.93	74.56	58.16	0.5406	0.0844	0.239
252589	303947	4643836	82.35	183.55	128.18	0.6336	0.143	0.3369
252593	307917	4643819	122.76	166.65	134.34	0.0467	0.2111	0.0229
252596	304933	4642827	67.9	127.01	119.14	0.5903	0.324	0.2333
252599	307845	4642825	78.17	134.87	153.71	0.5319	0.4624	0.1962
252600	308907	4642734	93.5	146.1	123.29	0.2114	0.1586	0.1869
252603	317923	4642874	46.37	77.36	67.12	0.4677	0.2876	0.4349
252604	303958	4641770	51.65	137.88	123.61	0.6607	0.2538	0.1073
252607	307905	4641773	27.64	80.34	72.82	0.6115	0.3895	0.1561
252608	308907	4641786	61.71	80.49	85.16	0.3568	0.4024	0.3482
252609	309866	4641834	112.59	179.39	155.77	0.0607	0.1434	0.0358
252613	313897	4641798	9.17	26.23	24.01	0.4358	0.2166	0.0715
252614	314908	4641803	38.92	78.12	77.28	0.4154	0.4262	0.2814
252619	306908	4640781	11.58	36.34	28.49	0.6528	0.2855	0.3081
252622	316890	4640806	11.87	23.26	23.63	0.3677	0.1957	0.1725
252624	301875	4639836	12.98	47.41	41.83	0.7056	0.1612	0.1035
252626	303878	4639795	23.65	56.71	51.5	0.6549	0.4705	0.2095
252629	307906	4639797	37.81	95.33	79.11	0.5888	0.3353	0.208
252630	308884	4639816	4.12	45.34	52.71	0.8138	0.4361	0.3198
252631	313914	4639793	32.93	124.5	111.9	0.5758	0.2856	0.2061
252634	303907	4638784	88.74	170.96	160.65	0.6346	0.4024	0.2778
252635	305905	4638795	50.62	103.8	72.92	0.5879	0.4239	0.3272
252637	308892	4638788	10.46	27.7	24.02	0.5768	0.4251	0.3431
252638	312864	4638754	34.46	84.31	95.17	0.4987	0.3712	0.1105
252641	306907	4637785	12.62	30.81	30.24	0.6495	0.4427	0.2122
252643	308876	4637811	22.79	87.13	93.76	0.6471	0.248	0.0634
252645	313902	4637774	20.17	36.51	46.19	0.5537	0.4908	0.3208
252647	317925	4637833	0.53	1.3	1.38	0.5189	0.5089	0.3168
252649	313906	4636796	3.35	10.36	11.71	0.6938	0.4691	0.3852
252650	315888	4636778	5.25	6.87	11.22	0.5508	0.431	0.4125
252651	316878	4636787	9.42	22.12	22.83	0.5296	0.234	0.3346
252653	313939	4635762	24.98	45.81	46.95	0.4411	0.1715	0.2967
252654	314881	4635776	34.42	68.54	71.9	0.3957	0.0667	0.0834
252658	308901	4634803	17.96	41.22	42.92	0.5842	0.4384	0.3189
252660	311849	4633814	16.61	35.08	53.27	0.581	0.4169	0.1344
252661	319906	4651796	39.52	21.83	39.95	0.1209	0.1531	0.0089
252664	321893	4649798	22.97	56.33	75.59	0.7258	0.2961	0.267
252665	323922	4649790	24.81	63.71	63.06	0.6338	0.2539	0.3534
252667	329731	4649736	42.69	107.48	116.31	0.4119	0.3581	0.224
252669	341953	4649819	73.91	85.01	99.64	0.1621	0.151	0.007
252673	339903	4648831	198.53	189.04	231.93	0.0924	0.0361	0.0053
252674	342949	4648758	57.95	67.94	73.36	0.141	0.1357	0.0071
252679	325870	4647619	40.07	48.49	61.88	0.1304	0.1713	0.1076
252680	327886	4647811	28.3	44.65	60.22	0.3005	0.3568	0.0748
252682	331770	4647750	21.24	46.3	98.95	0.7083	0.7288	0.5541
252684	340954	4647809	69.23	78.56	97.8	0.4186	0.229	0.0079
252685	343891	4647792	93.72	88.18	102.51	0.0533	0.0466	0.0062
252689	325909	4645797	32.59	60.06	67.79	0.3211	0.2294	0.0745
252691	335913	4645795	13.22	10.63	11.26	0.0876	0.0802	0.0433
252693	340875	4645790	87.82	94.09	90.96	0.2942	0.0754	0.0864
252695	335927	4644822	93.42	72.21	80.98	0.1841	0.1088	0.026
252696	336917	4644827	126.94	115.29	145.74	0.4408	0.1983	0.068
252699	343912	4644836	13.69	20.96	23.99	0.5604	0.0693	0.1022
252706	337925	4643790	25.22	34.11	40.71	0.5028	0.19	0.0266
252708	341883	4642807	1.43	9.05	11.84	0.8077	0.1639	0.0091
252709	344882	4642774	18.96	22.06	23.87	0.3702	0.0145	0.0308
252711	324954	4641786	80.24	92.23	129.89	0.2551	0.2706	0.009
252716	319934	4639806	8.3	34.76	45.14	0.7433	0.4266	0.0779
252718	323941	4639758	76.56	89.68	133.25	0.4886	0.1789	0.0751
252720	327921	4639781	86.72	122.49	122.03	0.2805	0.0898	0.137
252723	321900	4638793	49.46	64.53	75.46	0.3563	0.0767	0.0087
252729	339898	4637819	32.44	21.39	22.56	0.1511	0.1947	0.1545
252730	343916	4637821	18.33	15.91	15.65	0.0205	0.0182	0.0053
252731	322900	4636796	14.18	25.71	46.12	0.741	0.3837	0.3157
252732	327927	4636813	27.25	33.29	35.89	0.5981	0.1328	0.5092
252740	353925	4650787	39.99	66.11	81.8	0.4759	0.0365	0.06
252741	355913	4650793	65.18	82.33	105.38	0.5332	0.2833	0.3058
252742	356905	4650791	237.19	120.77	193.36	0.0458	0.1546	0.1438
252744	358904	4650787	34.13	34.98	43.05	0.1309	0.0219	0.0113
252749	368944	4650750	36.18	34.15	34.74	0.1402	0.1767	0.1495
252750	370931	4650825	31.17	26.52	30.11	0.1127	0.2143	0.0593
252752	372928	4650778	82.44	62.66	92.2	0.1458	0.1901	0.0122
252756	350894	4649797	66.24	37.07	44.93	0.096	0.3041	0.3087
252762	358898	4649790	49.76	9.18	40	0.0823	0.7441	0.297
252763	359928	4649766	104.66	0	66.94	0.1268	0.8754	0.473
252770	370926	4649797	42.3	37.97	38.14	0.1074	0.2072	0.1794
252772	372890	4649783	4.72	10.43	12.24	0.7041	0.3384	0.2592
252773	373916	4649773	150.87	111.46	134.43	0.1016	0.064	0.1362
252777	355870	4648745	36.75	38.75	56.77	0.3927	0.2795	0.1366
252778	356888	4648765	58.58	51.58	74.82	0.1908	0.0495	0.0348
252782	363883	4648753	42.84	51.18	54.32	0.3845	0.1143	0.223
252784	368916	4648802	101.25	92.87	104.02	0.2608	0.1702	0.1644
252786	372912	4648730	59.59	41.29	49.22	0.1094	0.3006	0.2474
252790	352892	4647785	69.4	36.4	69.81	0.2039	0.5348	0.2038
252791	354903	4647788	13.89	69.24	109.52	0.8326	0.4336	0.3425
252793	357895	4647797	37.91	50.88	70.11	0.4466	0.0893	0.0823
252795	359878	4647772	9.45	7.65	9.66	0.5319	0.4824	0.5232
252796	365928	4647762	21.52	23.13	29.47	0.2191	0.2881	0.0135
252799	369929	4647768	51.9	36.97	37.44	0.1087	0.3202	0.3319
252803	348888	4646759	27.03	15.77	24.04	0.1525	0.3762	0.2846
252809	359903	4646733	166.26	147.47	203.5	0.1588	0.0437	0.0695
252810	360886	4646721	101.59	76.05	133.71	0.1248	0.1349	0.0119
252813	363879	4646768	9.92	8.89	14.07	0.3387	0.2448	0.0905
252816	367927	4646785	49.17	52.05	57.11	0.1101	0.1101	0.1064
252821	347915	4645766	64.63	116.19	100.27	0.6161	0.2638	0.3673
252826	357909	4645798	62.81	52.66	68.57	0.0454	0.0418	0.0145
252828	359931	4645731	52.15	54.2	53.01	0.1695	0.0395	0.297
252829	361911	4645785	43.71	39.79	51.39	0.0278	0.0161	0.0096
252831	364915	4645743	78.2	36.38	98.9	0.1101	0.0237	0.0373
252834	367932	4645785	18.59	3.29	8.54	0.0878	0.3401	0.6318
252835	371884	4645787	70.3	45.05	65.15	0.0854	0.1669	0.0904
252840	351869	4644752	64.38	46.71	76.06	0.134	0.2475	0.0177
252849	370911	4644785	140.74	113.86	170.1	0.0946	0.2134	0.0168
252850	371900	4644800	45.39	50.85	61.91	0.3218	0.166	0.063
252855	369940	4643789	148.42	132.18	156.05	0.0496	0.0512	0.0203
252859	354912	4642792	78.59	92.79	82.62	0.2101	0.0187	0.1407
252863	368941	4642756	118.64	124.32	126.93	0.168	0.1483	0.312
252865	355888	4641735	35.02	46.96	73.33	0.5399	0.2903	0.0401
252866	356876	4641697	17.34	14.61	25.5	0.1367	0.1105	0.0124
252867	359915	4641756	24.31	23.36	29.25	0.2359	0.0466	0.107
252870	360911	4640786	54.75	45.84	57.88	0.1413	0.0397	0.0382
252873	372924	4640788	28.72	28.15	32.32	0.0851	0.0176	0.0135
252879	365920	4638760	161.27	118.45	178.24	0.062	0.0843	0.0734
252881	361959	4637738	4.27	9.06	12.1	0.6749	0.0656	0.3155
252882	363905	4637790	11.31	32.79	51.49	0.7065	0.2617	0.1849
252888	368905	4635769	9.75	13.76	13.14	0.378	0.0729	0.3564
252890	371924	4635778	3.07	27.36	53.03	0.8476	0.4842	0.2726
252898	383912	4648793	83.15	61.52	66.1	0.1818	0.0794	0.1634
252901	392890	4648806	28.35	20.31	25.99	0.4018	0.4126	0.3333
252902	379908	4647794	7.94	9.42	20.61	0.8139	0.7215	0.5629
252905	384941	4647806	61.09	50.37	67.52	0.2627	0.1116	0.0185
252907	374922	4646728	119.12	34.79	75.09	0.297	0.742	0.5626
252908	377930	4646874	64.75	12	23.13	0.2598	0.7609	0.6678
252913	385938	4646787	22.08	15.92	15.76	0.1803	0.1226	0.2529
252916	375882	4645755	71.41	19.56	33.89	0.2532	0.6815	0.6534
252919	378918	4645835	5.06	0.82	3.9	0.3627	0.8031	0.4292
252920	379907	4645777	67.28	35.48	61.11	0.5387	0.6124	0.4921
252921	381997	4645766	108.2	53.01	76.62	0.1877	0.4057	0.2426
252927	378883	4644744	68.26	38.31	45.8	0.4928	0.6541	0.596
252928	379890	4644762	127.39	54.42	80.47	0.2767	0.6189	0.4633
252932	386902	4644771	49.54	8.16	15.78	0.1121	0.7485	0.654
252934	377907	4643795	97.57	41.26	81.18	0.3572	0.6273	0.4321
252935	378913	4643765	77.32	27.58	56.16	0.553	0.7438	0.609
252937	382871	4643812	77.27	48.23	54.38	0.3395	0.3651	0.4592
252939	385889	4643762	24.1	26.79	19.49	0.5888	0.2856	0.5536
252942	376915	4642808	191.84	85.79	88.82	0.0919	0.5386	0.6064
252943	377896	4642795	66.66	31.42	30.07	0.154	0.6021	0.5972
252947	385925	4642768	55.81	19.86	53.68	0.3788	0.6744	0.3254
252951	376905	4641762	58.34	19.06	37.65	0.4151	0.7368	0.6333
252954	379898	4641771	44.01	14.9	48.77	0.4184	0.6825	0.2578
252958	384880	4641787	108.44	61.84	106.85	0.3182	0.4839	0.2003
252959	385928	4641769	33.6	9.2	17.75	0.3632	0.6853	0.599
252961	379891	4640809	53.47	39.92	35.5	0.2201	0.2928	0.4952
252965	374953	4639772	66.05	67.76	81.88	0.2171	0.176	0.0164
252969	382919	4639838	49.9	18.48	39.14	0.3672	0.6921	0.4656
252970	374952	4638777	102.29	93.9	99.25	0.0843	0.0384	0.0734
252972	377904	4638793	26.08	3.13	12.88	0.3632	0.8322	0.6485
252978	378893	4637811	28.9	13.7	22.25	0.3379	0.6331	0.4707
252984	383954	4636815	76	27.97	38.63	0.1296	0.6079	0.4918
252985	384883	4636763	37.06	10.74	25.09	0.1086	0.6473	0.2614
252989	381910	4635743	98.46	41.82	68.66	0.215	0.5688	0.4444
252990	382893	4635752	26.04	17.97	35.81	0.3854	0.4439	0.056
252991	383978	4635786	31.04	18.48	35.73	0.5288	0.6876	0.3609
252996	380945	4634743	49.58	10.06	40.98	0.2056	0.7479	0.3845
252997	382870	4634746	35.46	35.89	59.91	0.7111	0.6686	0.526
253002	381850	4633807	77.63	28.66	50.76	0.2739	0.6134	0.5027
253005	384894	4633663	70.01	25.6	73.8	0.175	0.649	0.198
253007	377913	4632706	58.72	32.46	38.93	0.0958	0.5715	0.5375
253010	381877	4632815	72.45	22.45	67.3	0.266	0.6956	0.3557
253020	307851	4618782	14.87	43.77	58.8	0.5751	0.0201	0.0162
253023	324899	4629794	6.04	13.15	12.3	0.7131	0.4059	0.4836
253027	349904	4632766	7.54	12.46	18.31	0.6294	0.3681	0.2014
253031	365902	4631768	10.39	12.65	16.64	0.6555	0.5457	0.5621
253032	369904	4631764	63.5	18.32	34.27	0.0789	0.6626	0.5257
253035	368937	4630768	19.86	13.46	17.45	0.3203	0.5078	0.4949
253036	369916	4630774	37.2	17.91	23.93	0.1863	0.5512	0.5757
253038	370904	4628793	89.38	25.96	125.89	0.2292	0.6666	0.1443
253046	374930	4631776	43.99	43.8	53.89	0.1821	0.1925	0.2079
253047	376891	4631780	64.02	36.86	66.08	0.1774	0.5418	0.3911
253052	382905	4631765	42.26	47.13	60.62	0.3482	0.056	0.0396
253055	373901	4630726	48.4	24.17	33.01	0.2058	0.5772	0.581
253059	383918	4630779	61.47	34.37	53.52	0.44	0.6222	0.5433
253063	381913	4629795	81.86	49.98	48.41	0.1687	0.3891	0.5538
253064	377891	4628791	51.16	11.76	86.39	0.4271	0.7458	0.1271
253066	374906	4627796	120.17	30	88.54	0.2692	0.7291	0.5092
253069	382936	4627796	72.1	32.81	30.69	0.2762	0.607	0.6756
253071	376906	4626815	75.5	61.27	91.57	0.0914	0.1936	0.0206
253072	379915	4626770	62.47	59.38	46.3	0.13	0.0106	0.3184
253088	337898	4599741	37.93	35.34	44.42	0.1404	0.0331	0.0581
253089	340922	4598784	39.25	16.86	43.64	0.4499	0.6777	0.4191
253096	362924	4611785	32.34	38.31	47.67	0.4518	0.3623	0.1527
253105	355928	4607799	22.58	25.49	27.42	0.31	0.1744	0.1394
253107	350870	4606801	37.68	45.7	57.12	0.443	0.1547	0.0883
253110	349897	4605798	16.23	23.21	22.11	0.4512	0.0751	0.1772
253111	356906	4605790	26.99	40.85	43.07	0.4166	0.132	0.1333
253113	359937	4604814	36.86	40.3	46.68	0.2259	0.0244	0.0429
253117	347917	4602758	12.67	12.65	14.71	0.2174	0.0289	0.0552
253119	346895	4599795	39.43	60.42	67.14	0.4025	0.2601	0.1775
253122	279910	4586756	8.81	16.23	19.32	0.6474	0.4234	0.4656
253124	276898	4585808	14.37	7.25	11.3	0.2788	0.4187	0.3309
253125	277855	4585720	89.93	79.88	89.12	0.1431	0.13	0.2411
253128	282911	4585794	18.09	15.16	21.06	0.0691	0.551	0.433
253132	282897	4584806	18.46	19.58	29.82	0.5341	0.5184	0.3575
253133	280904	4583792	89.08	60.55	42.76	0.2301	0.0351	0.5915
253136	279905	4582758	41.04	36.91	54.26	0.3617	0.0913	0.1171
253143	283863	4580791	14.38	7.76	7.67	0.2826	0.3035	0.5163
253147	283889	4579805	13.03	11.05	20.23	0.5936	0.4897	0.3601
253150	300916	4587783	14.6	12.66	23.25	0.5289	0.5184	0.3171
253151	301931	4587763	40.69	32.53	41.78	0.2553	0.1108	0.3072
253155	315862	4587842	24.75	23.09	28.17	0.0379	0.0374	0.0469
