plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
170474	431956	4685800	271.0495278	220.7233725	384.1626745
170477	440908	4685753	214.5512016	212.3790775	271.2703869
170479	452953	4685753	231.8034859	190.1013909	209.8420013
170481	455937	4685811	516.903894	402.2743556	518.5615476
170487	452916	4684804	391.9227891	330.3067095	372.7835126
170488	453949	4684788	114.7193117	110.0723033	113.5798229
170490	429880	4683810	72.46781327	85.84207261	37.37193107
170492	431889	4683794	402.620358	45.65093644	127.8629458
170493	434981	4683755	289.5493393	167.4910798	216.1088556
170494	435954	4683805	259.4098545	158.0694312	204.6123526
170495	438917	4683788	479.2211197	332.6633333	351.8315962
170497	450941	4683793	352.3966819	309.245221	308.9319878
170499	453934	4683810	200.0334552	130.7115916	146.3199089
170501	455952	4683780	226.8392244	132.8130444	178.4323008
170505	445058	4682816	202.6645296	142.9216218	258.1400608
170506	445952	4682786	267.6679957	204.1045015	257.0493737
170508	449935	4682803	666.6162749	360.9417551	479.0524675
170513	455021	4682757	326.059912	205.5087398	327.317651
170516	429941	4681797	252.8081124	172.6817465	234.6722999
170517	430874	4681846	772.1928904	561.6999335	657.8062864
170518	442959	4681785	356.2705839	216.8927209	266.1556499
170520	444940	4681759	252.2735892	180.7524375	234.0761644
170522	446913	4681794	250.184087	167.151556	212.1820933
170523	448961	4681791	426.8080956	376.7726148	319.6944131
170525	451998	4681823	301.6324836	206.9040837	210.3694724
170528	457020	4681730	149.2905762	96.69342124	143.7160004
170530	439938	4680807	869.9048656	587.6104069	716.8492867
170531	440970	4680787	564.6393946	405.4547506	477.4541012
170532	442931	4680804	354.9658225	258.9893894	304.6720155
170534	445006	4680778	174.323378	117.420706	117.6855486
170535	445961	4680751	40.10644186	30.02028327	43.71690153
170537	449039	4680874	177.1728151	178.5912024	153.2287389
170538	449996	4680797	339.8972267	322.4810533	343.3410768
170539	450964	4680819	506.1390512	341.2593716	396.2269689
170540	451972	4680774	201.5107301	172.1359185	261.0572063
170542	455784	4681059	170.9117164	92.51664496	124.5010014
170543	429908	4679801	174.6759043	100.258082	171.8135505
170544	430925	4679806	253.0585381	218.4420329	281.848281
170548	434892	4679814	484.4688632	302.7791678	434.0868162
170550	439944	4679823	248.5382142	154.9816467	176.8285984
170551	441934	4679806	45.88964609	51.89716291	66.69965023
170554	444957	4679803	359.2906074	243.2965781	290.9679029
170556	446975	4679808	170.1764283	139.4721502	169.7367205
170557	448946	4679781	244.9868992	254.4477456	247.5192858
170558	449915	4679787	194.3941496	137.3759801	147.4024458
170560	451927	4679770	180.7268007	129.5281178	147.7916961
170563	454959	4679866	224.7556088	185.8488004	227.0328235
170566	429934	4678777	277.6517973	238.5166523	309.3511944
170568	432938	4678750	351.1618122	185.2997323	242.7053885
170569	434888	4678738	528.9636008	333.6487026	411.3559565
170570	437932	4678810	187.3934856	122.7617358	154.9865729
170571	438945	4678821	192.2433004	221.7704203	222.8836224
170574	443939	4678758	90.27107114	70.17004856	82.61682947
170575	444968	4678757	309.6434997	256.8707511	298.0759138
170578	450018	4678731	233.7320238	178.307606	167.219868
170581	452972	4678751	244.7853337	156.5190094	166.3076475
170583	454985	4678771	253.6510809	185.7509784	213.3540953
170585	457034	4678754	413.1839634	245.1156775	342.4270939
170589	432914	4677797	294.536543	269.0747822	340.3168978
170590	433912	4677712	493.0765221	283.1151116	356.4351121
170593	437928	4677786	84.98613644	47.75665771	88.39490928
170595	447926	4677748	154.2437348	140.2158183	126.7571455
170598	450997	4677753	450.8887565	306.4462674	291.5477083
170600	452923	4677669	531.4434658	379.5629452	406.3536074
170602	455002	4677689	396.3200373	281.2312083	326.1244899
170605	429953	4676787	224.8327768	194.8304733	237.3611396
170608	433926	4676753	230.8489252	118.0505695	196.0496708
170609	434907	4676796	123.0812745	100.1369482	99.85260877
170611	436905	4676809	209.5598987	89.54715361	180.8503272
170612	437920	4676806	90.20069147	71.4384532	75.89011204
170615	443911	4676802	8.685229013	4.108721393	101.0164713
170617	445909	4676807	82.04564048	61.69494483	61.28750559
170619	447903	4676838	388.5919053	556.0233083	487.7570955
170620	450964	4676776	47.60441885	25.89475435	30.65824687
170621	452948	4676756	166.4709374	112.8443577	125.625256
170625	456926	4676796	257.250919	161.1846489	181.0196595
170629	434824	4675753	24.25747079	20.97648879	25.23821905
170631	435994	4672714	227.8708795	160.624218	171.0624358
170633	441935	4675778	252.450294	176.0243412	174.9545545
170636	444962	4675716	239.3379836	165.480115	165.7157504
170637	445922	4675716	146.9261902	113.1636922	113.2883272
170640	448960	4675761	349.7776008	232.9463157	258.3698359
170642	450944	4675779	660.1821788	351.8894241	335.8526528
170646	454924	4675770	98.17835777	68.71006277	70.12081675
170648	456993	4675729	218.4338458	204.6181456	232.0699086
170649	429906	4674811	315.5252413	210.8649792	236.812666
170651	434941	4674834	115.1839385	101.3078703	117.390407
170656	444910	4674509	218.5710516	162.1654099	182.352394
170662	450882	4674720	146.1472531	105.7601733	141.1327956
170664	456972	4674789	186.9246298	131.5228499	140.3665954
170667	431976	4673825	215.3599092	122.3921226	179.0184456
170670	435951	4673721	152.7148783	128.2998519	149.7478699
170672	437984	4673855	271.3427253	194.9899603	201.0041771
170677	445907	4673767	433.203997	280.2352163	328.1444396
170679	447951	4673747	447.4995704	265.4324035	303.116156
170680	449838	4673809	328.7206551	249.8699472	225.1042094
170682	450957	4673769	492.0805146	310.1813975	367.5233588
170683	429901	4672775	177.5188248	119.9807696	152.3867536
170684	430903	4672808	88.52232563	99.8209952	133.1107889
170686	434959	4672743	411.0521791	240.1864727	244.956981
170688	437989	4672721	304.9284647	243.7466991	251.239265
170691	440902	4672806	244.0635372	164.3799645	169.81725
170692	441889	4672750	107.1628682	110.2115272	139.3104876
170693	443959	4672770	185.2292177	156.5350875	197.8035484
170695	445914	4672822	319.4707676	225.6561855	262.1822974
170697	449986	4672825	181.4551853	143.1353984	149.2128873
170699	451946	4672828	290.6397316	205.7467481	229.1959614
170702	455955	4672771	428.3229724	293.5132109	327.4471825
170703	456907	4672796	460.856231	308.6965961	332.9958036
170707	437955	4671760	216.3350955	118.4345018	159.3855936
170709	446932	4671805	374.2696023	255.7967338	333.5196278
170711	448983	4671725	309.3259412	207.2924132	220.6315152
170713	450953	4671737	572.4168942	388.2175057	466.6401068
170714	451955	4671754	351.6850378	339.4935858	386.7932719
170716	453967	4671769	427.3294488	326.8312571	324.5749519
170720	432891	4670768	8.818051455	1.532997466	2.092144382
170724	437929	4670796	279.9259063	172.8029372	201.2523034
170729	442941	4670795	279.5837929	210.9611896	247.7523563
170730	443994	4670773	171.1774842	110.4481163	142.5928739
170734	449892	4670814	231.9236066	146.1580816	163.0238521
170737	430888	4669775	306.6529535	249.3581586	263.7502735
170740	435925	4669800	35.23853801	32.39460556	48.79784348
170744	439929	4669763	204.8621182	134.3110581	188.5153915
170745	440912	4669726	331.5330226	200.144597	250.2544947
170749	445007	4669729	173.7928054	124.1610911	135.0757189
170754	451957	4669502	303.8379118	317.5938787	324.906443
170759	430900	4668787	190.3004943	101.534462	163.9175675
170760	431942	4668796	229.3991397	140.5794335	157.2551875
170765	437894	4668795	170.3414304	109.3650841	117.0591186
170766	438934	4668851	99.41955698	65.87236692	96.83359185
170767	439860	4668828	586.9573817	325.1548296	471.8018826
170771	443989	4668732	263.4806768	206.513252	252.7082901
170773	445955	4668794	326.2692526	216.2269643	249.3968354
170776	449990	4668774	449.991364	362.0344854	338.9631444
170778	451926	4668707	175.249685	153.7936813	167.5759639
170780	454907	4668796	271.6906761	247.8123161	225.9627309
170783	462907	4686796	445.7472411	196.8715068	318.1274946
170786	466921	4686859	478.5537385	259.3054389	373.1391758
170790	470841	4686875	477.7549839	246.1341286	375.3387974
170791	471800	4686923	361.0386564	207.5170185	282.4792543
170797	483932	4686804	182.9798415	192.3187935	193.3715135
170800	459921	4685843	188.3812525	97.8129343	148.6882957
170802	462962	4685800	377.5033545	245.8598743	371.5336206
170804	464803	4685721	479.4257323	218.3900107	313.3311345
170808	469894	4685776	297.8496559	183.128332	286.7370532
170809	470947	4685794	412.2839538	247.135918	346.4359688
170810	471855	4685822	505.0912373	338.2822061	477.6429208
170814	475884	4685798	98.62509831	69.26337301	66.80375021
170816	477907	4685795	204.3176281	124.2620219	180.4696627
170819	483833	4685790	5.667353991	68.12044499	79.26579789
170821	458899	4684846	200.9497031	108.8194378	153.5618471
170823	460927	4684806	92.9345385	71.31850942	91.32315849
170828	466915	4684776	796.1644338	462.6170186	590.5232266
170829	467978	4684844	124.7549992	91.80564501	145.25602
170833	472937	4684761	414.4629222	227.4460669	289.1707584
170835	474923	4684822	107.0812383	81.6635815	79.29560099
170838	477905	4684799	126.5499634	123.879682	96.38280954
170839	478920	4684827	271.6992337	224.4569711	183.0974952
170840	479939	4684796	183.6586231	163.9602539	169.8442214
170841	480917	4684801	73.07491981	74.73178484	76.19436602
170842	458999	4683863	418.7221899	264.6891384	306.933927
170851	467907	4683796	569.8698603	369.7650812	510.7705275
170856	473943	4683782	307.7734742	200.2636024	199.1964262
170857	474910	4683806	339.9665902	270.4837583	318.4298069
170858	475906	4683778	223.0304813	147.1953382	154.6511184
170859	479927	4683830	330.6660636	234.0954936	238.633764
170864	461918	4682797	316.6480115	192.3534188	247.1340391
170865	462871	4682810	172.1305397	104.3273048	123.8874265
170866	464847	4682831	333.3598209	190.6639991	278.661657
170867	465777	4682838	583.0062802	435.048754	596.9194668
170869	467835	4682883	306.8378301	159.7847685	288.005911
170872	470828	4682802	319.5935897	152.7185412	200.8111506
170874	472906	4682766	390.2684255	218.9968062	277.9918513
170880	478923	4682800	406.0738471	267.1192311	274.7019035
170881	479906	4682792	221.7911747	205.6505039	221.0640636
170885	459937	4681808	50.91087774	69.57836717	93.44572157
170888	462898	4681848	577.4499215	401.013637	671.4262932
170890	464888	4681784	230.3021752	129.1771383	201.5488877
170891	465913	4681806	463.55288	285.7864404	378.7064028
170892	466910	4681843	349.9191659	234.0688658	305.8941223
170897	471907	4681816	606.2925167	346.4009395	457.6214508
170900	475867	4681803	42.49214052	134.8481742	119.0981327
170902	477901	4681836	209.109193	141.4739346	157.7709187
170903	478873	4681831	160.5540075	110.2773291	112.9859083
170908	483943	4681763	97.59669141	71.17996174	63.85239966
170912	462918	4680805	218.209258	162.9903711	228.5288192
170913	463888	4680738	220.3050612	226.9424111	308.9164314
170918	468905	4680793	214.1982286	105.0595362	151.9960427
170920	470943	4680827	252.760126	194.6592933	237.7788644
170921	471828	4680843	555.962551	404.4505066	452.0159566
170924	475898	4680800	256.524288	274.8851892	286.4532842
170929	480891	4680801	94.43389142	74.94678288	59.33835618
170932	483895	4680818	3.02146825	2.514932308	2.503046852
170935	459844	4679837	225.5529056	147.6458595	187.9644495
170940	466920	4679837	317.1719469	186.8249931	244.5213038
170944	470956	4679835	311.0433428	251.2017124	311.399725
170947	473884	4679846	254.1899231	163.5326809	169.0568401
170948	474883	4679779	506.6193527	437.4472493	493.4801646
170950	476894	4679837	483.9072397	287.1540037	300.5479307
170951	477846	4679801	412.7751729	271.1122859	289.4084739
170952	478898	4679819	177.1698551	163.3355644	166.9104686
170953	479902	4679795	144.7005485	98.62174034	104.777162
170958	458866	4678824	361.1735856	268.5178812	285.1485638
170962	468907	4678796	167.3193601	103.6379165	133.104315
170964	470907	4678801	492.5481466	262.9773757	314.8089853
170966	472895	4678863	250.7997478	174.1838824	219.8619592
170969	475908	4678702	330.137801	237.0892777	298.2173759
170975	481862	4678826	117.1540934	85.63147721	89.50027109
170976	482921	4678592	55.29560088	39.53591071	45.47992889
170978	457868	4677861	164.2696832	149.469804	222.9566322
170980	460911	4677732	100.9809896	54.43887242	80.66133322
170982	463932	4677789	175.3085703	121.4743062	186.9395937
170984	466929	4677781	425.4085084	254.2872128	320.6190239
170986	468972	4677788	290.6473445	217.1121843	259.6601543
170989	471901	4677778	240.7096091	168.6136184	192.0266793
170993	476899	4677774	592.2175093	365.6721153	416.3112583
170994	477921	4677779	228.4791736	209.1835301	235.081003
170997	480927	4677762	64.02309563	46.04063388	47.14794152
170999	482891	4677758	42.17482081	35.5896665	33.50743312
171004	461942	4676728	318.0257467	271.8488226	300.7216541
171007	465923	4676832	210.8518444	213.7403395	233.404371
171008	467889	4676790	150.6286667	122.0399395	107.4480362
171010	475917	4676737	597.5956246	375.8999912	431.3444091
171011	476907	4676777	227.6375002	221.5855944	234.5631624
171013	478912	4676748	309.2070517	215.496694	221.3143236
171014	479947	4676780	108.4325438	66.80213508	81.1708477
171015	480893	4676718	169.4036139	113.0738234	125.6990197
171018	458837	4675868	428.6839488	289.9615727	332.818649
171025	472910	4675796	65.78968182	46.12321968	52.1084543
171029	476943	4675777	145.4520841	89.23687886	97.69769233
171031	479948	4675752	66.8126304	54.23995671	60.09130984
171032	480964	4675744	76.97279261	48.01721834	58.57970215
171034	483876	4675749	48.38404171	40.07001425	40.49448778
171037	459895	4674794	248.7700105	176.1538444	176.2629618
171039	462969	4674809	296.9194892	217.3185097	239.3837537
171040	463958	4674809	250.0384752	224.9070983	268.4542951
171046	474981	4674788	93.34431755	61.047659	67.51962217
171047	475927	4674776	71.31240489	53.6616103	59.72993266
171051	482889	4674761	67.18492524	43.66436972	50.34792699
171052	483869	4674731	55.00869714	39.43551332	43.79956103
171055	473891	4673790	166.7651562	109.179005	123.386854
171057	476937	4673780	127.717333	95.82649556	105.0138106
171062	459861	4672927	329.4977208	318.4278667	281.8581359
171065	463916	4672792	152.5211888	194.5316921	200.4437222
171067	465910	4672783	176.5320799	128.7497758	154.1479996
171068	466978	4672737	524.4850475	274.64643	313.0357896
171069	467888	4672719	270.2205007	166.6801931	194.2304878
171074	481923	4672747	28.91945128	19.51325623	24.78136771
171078	462965	4671801	315.1529752	199.5488115	186.2410479
171082	466879	4671811	600.3791343	307.3647735	368.9098797
171084	468907	4671796	236.7073249	187.0628799	185.7915779
171085	469897	4671788	224.2539858	126.2519134	150.7508185
171088	472918	4671733	280.4916728	135.874114	194.9732804
171091	479904	4671758	34.63917055	18.09360131	23.55313889
171095	461898	4670766	316.7873629	235.9865052	269.1098841
171098	464884	4670753	95.80676654	171.4444993	127.6400209
171099	465889	4670789	341.9029763	281.27227	286.6422532
171100	466938	4670823	140.8353373	166.1344582	179.2272716
171103	470913	4670754	371.6583086	223.4395502	272.6914882
171105	472949	4670742	343.2817257	224.1024931	265.1844442
171108	475910	4670737	106.8150772	55.18313665	110.2134385
171110	479884	4670791	98.22884615	54.59803175	63.53646121
171111	481926	4670748	172.5762815	105.5438461	136.9453094
171114	462918	4669754	301.5411029	215.1807653	236.6191501
171115	463907	4669796	438.0322517	287.5703963	374.2116867
171117	465835	4669770	242.2918859	160.7963927	182.5415948
171120	468967	4669764	325.8837186	204.2958238	226.0719373
171121	469916	4669785	277.834598	169.8487903	197.8550888
171122	470921	4669779	151.0292597	138.1007458	152.069333
171124	472936	4669747	273.4250965	134.1447125	162.3596049
171126	474901	4669790	420.1046802	236.5842182	276.0000105
171128	476940	4669778	61.76965289	37.27936812	41.818162
